name,uce_site,aln_site,window_start,window_stop,type,value,plot_mtx
chr_4660,-141,1480,51,199,entropy,-0.0,-1
chr_4660,-140,1481,51,199,entropy,0.468995593589,-1
chr_4660,-139,1482,51,199,entropy,-0.0,-1
chr_4660,-138,1483,51,199,entropy,-0.0,-1
chr_4660,-137,1484,51,199,entropy,-0.0,-1
chr_4660,-136,1485,51,199,entropy,0.468995593589,-1
chr_4660,-135,1486,51,199,entropy,0.721928094887,-1
chr_4660,-134,1487,51,199,entropy,-0.0,-1
chr_4660,-133,1488,51,199,entropy,0.468995593589,-1
chr_4660,-132,1489,51,199,entropy,-0.0,-1
chr_4660,-131,1490,51,199,entropy,0.468995593589,-1
chr_4660,-130,1491,51,199,entropy,-0.0,-1
chr_4660,-129,1492,51,199,entropy,0.721928094887,-1
chr_4660,-128,1493,51,199,entropy,-0.0,-1
chr_4660,-127,1494,51,199,entropy,0.881290899231,-1
chr_4660,-126,1495,51,199,entropy,0.468995593589,-1
chr_4660,-125,1496,51,199,entropy,1.15677964945,-1
chr_4660,-124,1497,51,199,entropy,0.921928094887,-1
chr_4660,-123,1498,51,199,entropy,0.921928094887,-1
chr_4660,-122,1499,51,199,entropy,0.721928094887,-1
chr_4660,-121,1500,51,199,entropy,0.468995593589,-1
chr_4660,-120,1501,51,199,entropy,0.881290899231,-1
chr_4660,-119,1502,51,199,entropy,-0.0,-1
chr_4660,-118,1503,51,199,entropy,0.468995593589,-1
chr_4660,-117,1504,51,199,entropy,1.36096404744,-1
chr_4660,-116,1505,51,199,entropy,-0.0,-1
chr_4660,-115,1506,51,199,entropy,-0.0,-1
chr_4660,-114,1507,51,199,entropy,0.721928094887,-1
chr_4660,-113,1508,51,199,entropy,-0.0,-1
chr_4660,-112,1509,51,199,entropy,0.468995593589,-1
chr_4660,-111,1510,51,199,entropy,-0.0,-1
chr_4660,-110,1511,51,199,entropy,0.468995593589,-1
chr_4660,-109,1512,51,199,entropy,-0.0,-1
chr_4660,-108,1513,51,199,entropy,-0.0,-1
chr_4660,-107,1514,51,199,entropy,-0.0,-1
chr_4660,-106,1515,51,199,entropy,-0.0,-1
chr_4660,-105,1516,51,199,entropy,-0.0,-1
chr_4660,-104,1517,51,199,entropy,-0.0,-1
chr_4660,-103,1518,51,199,entropy,-0.0,-1
chr_4660,-102,1519,51,199,entropy,0.468995593589,-1
chr_4660,-101,1520,51,199,entropy,0.468995593589,-1
chr_4660,-100,1521,51,199,entropy,0.468995593589,-1
chr_4660,-99,1522,51,199,entropy,1.0,-1
chr_4660,-98,1523,51,199,entropy,0.721928094887,-1
chr_4660,-97,1524,51,199,entropy,0.468995593589,-1
chr_4660,-96,1525,51,199,entropy,-0.0,0
chr_4660,-95,1526,51,199,entropy,-0.0,0
chr_4660,-94,1527,51,199,entropy,-0.0,0
chr_4660,-93,1528,51,199,entropy,-0.0,0
chr_4660,-92,1529,51,199,entropy,-0.0,0
chr_4660,-91,1530,51,199,entropy,-0.0,0
chr_4660,-90,1531,51,199,entropy,-0.0,0
chr_4660,-89,1532,51,199,entropy,-0.0,0
chr_4660,-88,1533,51,199,entropy,0.721928094887,0
chr_4660,-87,1534,51,199,entropy,0.970950594455,0
chr_4660,-86,1535,51,199,entropy,-0.0,0
chr_4660,-85,1536,51,199,entropy,-0.0,0
chr_4660,-84,1537,51,199,entropy,-0.0,0
chr_4660,-83,1538,51,199,entropy,-0.0,0
chr_4660,-82,1539,51,199,entropy,-0.0,0
chr_4660,-81,1540,51,199,entropy,-0.0,0
chr_4660,-80,1541,51,199,entropy,-0.0,0
chr_4660,-79,1542,51,199,entropy,-0.0,0
chr_4660,-78,1543,51,199,entropy,-0.0,0
chr_4660,-77,1544,51,199,entropy,-0.0,0
chr_4660,-76,1545,51,199,entropy,-0.0,0
chr_4660,-75,1546,51,199,entropy,-0.0,0
chr_4660,-74,1547,51,199,entropy,-0.0,0
chr_4660,-73,1548,51,199,entropy,-0.0,0
chr_4660,-72,1549,51,199,entropy,-0.0,0
chr_4660,-71,1550,51,199,entropy,-0.0,0
chr_4660,-70,1551,51,199,entropy,-0.0,0
chr_4660,-69,1552,51,199,entropy,-0.0,0
chr_4660,-68,1553,51,199,entropy,-0.0,0
chr_4660,-67,1554,51,199,entropy,-0.0,0
chr_4660,-66,1555,51,199,entropy,0.721928094887,0
chr_4660,-65,1556,51,199,entropy,-0.0,0
chr_4660,-64,1557,51,199,entropy,-0.0,0
chr_4660,-63,1558,51,199,entropy,-0.0,0
chr_4660,-62,1559,51,199,entropy,-0.0,0
chr_4660,-61,1560,51,199,entropy,-0.0,0
chr_4660,-60,1561,51,199,entropy,-0.0,0
chr_4660,-59,1562,51,199,entropy,-0.0,0
chr_4660,-58,1563,51,199,entropy,0.468995593589,0
chr_4660,-57,1564,51,199,entropy,-0.0,0
chr_4660,-56,1565,51,199,entropy,-0.0,0
chr_4660,-55,1566,51,199,entropy,-0.0,0
chr_4660,-54,1567,51,199,entropy,-0.0,0
chr_4660,-53,1568,51,199,entropy,-0.0,0
chr_4660,-52,1569,51,199,entropy,-0.0,0
chr_4660,-51,1570,51,199,entropy,-0.0,0
chr_4660,-50,1571,51,199,entropy,-0.0,0
chr_4660,-49,1572,51,199,entropy,-0.0,0
chr_4660,-48,1573,51,199,entropy,-0.0,0
chr_4660,-47,1574,51,199,entropy,-0.0,0
chr_4660,-46,1575,51,199,entropy,-0.0,0
chr_4660,-45,1576,51,199,entropy,-0.0,0
chr_4660,-44,1577,51,199,entropy,-0.0,0
chr_4660,-43,1578,51,199,entropy,-0.0,0
chr_4660,-42,1579,51,199,entropy,-0.0,0
chr_4660,-41,1580,51,199,entropy,-0.0,0
chr_4660,-40,1581,51,199,entropy,-0.0,0
chr_4660,-39,1582,51,199,entropy,-0.0,0
chr_4660,-38,1583,51,199,entropy,-0.0,0
chr_4660,-37,1584,51,199,entropy,-0.0,0
chr_4660,-36,1585,51,199,entropy,-0.0,0
chr_4660,-35,1586,51,199,entropy,-0.0,0
chr_4660,-34,1587,51,199,entropy,-0.0,0
chr_4660,-33,1588,51,199,entropy,-0.0,0
chr_4660,-32,1589,51,199,entropy,-0.0,0
chr_4660,-31,1590,51,199,entropy,-0.0,0
chr_4660,-30,1591,51,199,entropy,-0.0,0
chr_4660,-29,1592,51,199,entropy,-0.0,0
chr_4660,-28,1593,51,199,entropy,-0.0,0
chr_4660,-27,1594,51,199,entropy,-0.0,0
chr_4660,-26,1595,51,199,entropy,-0.0,0
chr_4660,-25,1596,51,199,entropy,0.468995593589,0
chr_4660,-24,1597,51,199,entropy,0.468995593589,0
chr_4660,-23,1598,51,199,entropy,-0.0,0
chr_4660,-22,1599,51,199,entropy,-0.0,0
chr_4660,-21,1600,51,199,entropy,-0.0,0
chr_4660,-20,1601,51,199,entropy,-0.0,0
chr_4660,-19,1602,51,199,entropy,-0.0,0
chr_4660,-18,1603,51,199,entropy,-0.0,0
chr_4660,-17,1604,51,199,entropy,-0.0,0
chr_4660,-16,1605,51,199,entropy,-0.0,0
chr_4660,-15,1606,51,199,entropy,-0.0,0
chr_4660,-14,1607,51,199,entropy,-0.0,0
chr_4660,-13,1608,51,199,entropy,-0.0,0
chr_4660,-12,1609,51,199,entropy,-0.0,0
chr_4660,-11,1610,51,199,entropy,-0.0,0
chr_4660,-10,1611,51,199,entropy,-0.0,0
chr_4660,-9,1612,51,199,entropy,-0.0,0
chr_4660,-8,1613,51,199,entropy,-0.0,0
chr_4660,-7,1614,51,199,entropy,-0.0,0
chr_4660,-6,1615,51,199,entropy,-0.0,0
chr_4660,-5,1616,51,199,entropy,-0.0,0
chr_4660,-4,1617,51,199,entropy,-0.0,0
chr_4660,-3,1618,51,199,entropy,-0.0,0
chr_4660,-2,1619,51,199,entropy,-0.0,0
chr_4660,-1,1620,51,199,entropy,0.468995593589,0
chr_4660,0,1621,51,199,entropy,-0.0,0
chr_4660,1,1622,51,199,entropy,-0.0,0
chr_4660,2,1623,51,199,entropy,-0.0,0
chr_4660,3,1624,51,199,entropy,-0.0,0
chr_4660,4,1625,51,199,entropy,0.468995593589,0
chr_4660,5,1626,51,199,entropy,-0.0,0
chr_4660,6,1627,51,199,entropy,0.721928094887,0
chr_4660,7,1628,51,199,entropy,1.57095059445,0
chr_4660,8,1629,51,199,entropy,-0.0,0
chr_4660,9,1630,51,199,entropy,-0.0,0
chr_4660,10,1631,51,199,entropy,-0.0,0
chr_4660,11,1632,51,199,entropy,-0.0,0
chr_4660,12,1633,51,199,entropy,-0.0,0
chr_4660,13,1634,51,199,entropy,-0.0,0
chr_4660,14,1635,51,199,entropy,-0.0,0
chr_4660,15,1636,51,199,entropy,-0.0,0
chr_4660,16,1637,51,199,entropy,-0.0,0
chr_4660,17,1638,51,199,entropy,-0.0,0
chr_4660,18,1639,51,199,entropy,0.468995593589,0
chr_4660,19,1640,51,199,entropy,-0.0,0
chr_4660,20,1641,51,199,entropy,-0.0,0
chr_4660,21,1642,51,199,entropy,-0.0,0
chr_4660,22,1643,51,199,entropy,-0.0,0
chr_4660,23,1644,51,199,entropy,-0.0,0
chr_4660,24,1645,51,199,entropy,-0.0,0
chr_4660,25,1646,51,199,entropy,-0.0,0
chr_4660,26,1647,51,199,entropy,-0.0,0
chr_4660,27,1648,51,199,entropy,0.468995593589,0
chr_4660,28,1649,51,199,entropy,-0.0,0
chr_4660,29,1650,51,199,entropy,-0.0,0
chr_4660,30,1651,51,199,entropy,-0.0,0
chr_4660,31,1652,51,199,entropy,-0.0,0
chr_4660,32,1653,51,199,entropy,-0.0,0
chr_4660,33,1654,51,199,entropy,-0.0,0
chr_4660,34,1655,51,199,entropy,-0.0,0
chr_4660,35,1656,51,199,entropy,-0.0,0
chr_4660,36,1657,51,199,entropy,-0.0,0
chr_4660,37,1658,51,199,entropy,-0.0,0
chr_4660,38,1659,51,199,entropy,-0.0,0
chr_4660,39,1660,51,199,entropy,-0.0,0
chr_4660,40,1661,51,199,entropy,-0.0,0
chr_4660,41,1662,51,199,entropy,-0.0,0
chr_4660,42,1663,51,199,entropy,-0.0,0
chr_4660,43,1664,51,199,entropy,0.468995593589,0
chr_4660,44,1665,51,199,entropy,-0.0,0
chr_4660,45,1666,51,199,entropy,-0.0,0
chr_4660,46,1667,51,199,entropy,-0.0,0
chr_4660,47,1668,51,199,entropy,-0.0,0
chr_4660,48,1669,51,199,entropy,-0.0,0
chr_4660,49,1670,51,199,entropy,-0.0,0
chr_4660,50,1671,51,199,entropy,-0.0,0
chr_4660,51,1672,51,199,entropy,-0.0,0
chr_4660,52,1673,51,199,entropy,0.468995593589,1
chr_4660,53,1674,51,199,entropy,0.468995593589,1
chr_4660,54,1675,51,199,entropy,0.881290899231,1
chr_4660,55,1676,51,199,entropy,1.15677964945,1
chr_4660,56,1677,51,199,entropy,0.721928094887,1
chr_4660,57,1678,51,199,entropy,-0.0,1
chr_4660,58,1679,51,199,entropy,-0.0,1
chr_4660,59,1680,51,199,entropy,-0.0,1
chr_4660,60,1681,51,199,entropy,-0.0,1
chr_4660,61,1682,51,199,entropy,-0.0,1
chr_4660,62,1683,51,199,entropy,-0.0,1
chr_4660,63,1684,51,199,entropy,0.881290899231,1
chr_4660,64,1685,51,199,entropy,-0.0,1
chr_4660,65,1686,51,199,entropy,-0.0,1
chr_4660,66,1687,51,199,entropy,0.468995593589,1
chr_4660,67,1688,51,199,entropy,0.881290899231,1
chr_4660,68,1689,51,199,entropy,-0.0,1
chr_4660,69,1690,51,199,entropy,-0.0,1
chr_4660,70,1691,51,199,entropy,-0.0,1
chr_4660,71,1692,51,199,entropy,-0.0,1
chr_4660,72,1693,51,199,entropy,-0.0,1
chr_4660,73,1694,51,199,entropy,-0.0,1
chr_4660,74,1695,51,199,entropy,-0.0,1
chr_4660,75,1696,51,199,entropy,-0.0,1
chr_4660,76,1697,51,199,entropy,-0.0,1
chr_4660,77,1698,51,199,entropy,-0.0,1
chr_4660,78,1699,51,199,entropy,-0.0,1
chr_4660,79,1700,51,199,entropy,-0.0,1
chr_4660,80,1701,51,199,entropy,0.921928094887,1
chr_4660,81,1702,51,199,entropy,-0.0,1
chr_4660,82,1703,51,199,entropy,0.503258334776,1
chr_4660,83,1704,51,199,entropy,0.5435644432,1
chr_4660,84,1705,51,199,entropy,0.591672778582,1
chr_4660,85,1706,51,199,entropy,-0.0,1
chr_4660,86,1707,51,199,entropy,-0.0,1
chr_4660,87,1708,51,199,entropy,0.650022421648,1
chr_4660,88,1709,51,199,entropy,0.721928094887,1
chr_4660,89,1710,51,199,entropy,-0.0,1
chr_4660,90,1711,51,199,entropy,-0.0,1
chr_4660,91,1712,51,199,entropy,-0.0,1
chr_4660,92,1713,51,199,entropy,-0.0,1
chr_4660,93,1714,51,199,entropy,1.0,1
chr_4660,94,1715,51,199,entropy,-0.0,1
chr_4660,95,1716,51,199,entropy,-0.0,1
chr_4660,96,1717,51,199,entropy,-0.0,1
chr_4660,97,1718,51,199,entropy,-0.0,1
chr_4660,98,1719,51,199,entropy,-0.0,1
chr_4660,99,1720,51,199,entropy,-0.0,1
chr_4660,100,1721,51,199,entropy,-0.0,1
chr_4660,101,1722,51,199,entropy,0.5435644432,1
chr_4660,102,1723,51,199,entropy,0.5435644432,1
chr_4660,103,1724,51,199,entropy,0.5435644432,1
chr_4660,104,1725,51,199,entropy,0.863120568567,1
chr_4660,105,1726,51,199,entropy,0.591672778582,1
chr_4660,106,1727,51,199,entropy,0.591672778582,1
chr_4660,107,1728,51,199,entropy,0.863120568567,1
chr_4660,108,1729,51,199,entropy,-0.0,1
chr_4660,109,1730,51,199,entropy,0.591672778582,1
chr_4660,110,1731,51,199,entropy,-0.0,1
chr_4660,111,1732,51,199,entropy,-0.0,1
chr_4660,112,1733,51,199,entropy,-0.0,1
chr_4660,113,1734,51,199,entropy,-0.0,1
chr_4660,114,1735,51,199,entropy,-0.0,1
chr_4660,115,1736,51,199,entropy,0.591672778582,1
chr_4660,116,1737,51,199,entropy,0.591672778582,1
chr_4660,117,1738,51,199,entropy,-0.0,1
chr_4660,118,1739,51,199,entropy,-0.0,1
chr_4660,119,1740,51,199,entropy,-0.0,1
chr_4660,120,1741,51,199,entropy,-0.0,1
chr_4660,121,1742,51,199,entropy,-0.0,1
chr_4660,122,1743,51,199,entropy,-0.0,1
chr_4660,123,1744,51,199,entropy,-0.0,1
chr_4660,124,1745,51,199,entropy,-0.0,1
chr_4660,125,1746,51,199,entropy,-0.0,1
chr_4660,126,1747,51,199,entropy,-0.0,1
chr_4660,127,1748,51,199,entropy,-0.0,1
chr_4660,128,1749,51,199,entropy,-0.0,1
chr_4660,129,1750,51,199,entropy,-0.0,1
chr_4660,130,1751,51,199,entropy,0.591672778582,1
chr_4660,131,1752,51,199,entropy,0.591672778582,1
chr_4660,132,1753,51,199,entropy,0.591672778582,1
chr_4660,133,1754,51,199,entropy,-0.0,1
chr_4660,134,1755,51,199,entropy,-0.0,1
chr_4660,135,1756,51,199,entropy,-0.0,1
chr_4660,136,1757,51,199,entropy,-0.0,1
chr_4660,137,1758,51,199,entropy,-0.0,1
chr_4660,138,1759,51,199,entropy,0.5435644432,1
chr_4660,139,1760,51,199,entropy,0.5435644432,1
chr_4660,140,1761,51,199,entropy,0.5435644432,1
chr_4660,141,1762,51,199,entropy,-0.0,1
chr_4660,142,1763,51,199,entropy,-0.0,1
chr_4660,143,1764,51,199,entropy,0.5435644432,1
chr_4660,144,1765,51,199,entropy,-0.0,1
chr_4660,145,1766,51,199,entropy,1.06127812446,1
chr_4660,146,1767,51,199,entropy,0.5435644432,1
chr_4748,-322,1768,139,595,entropy,1.14883485428,-1
chr_4748,-321,1769,139,595,entropy,-0.0,-1
chr_4748,-320,1770,139,595,entropy,0.591672778582,-1
chr_4748,-319,1771,139,595,entropy,-0.0,-1
chr_4748,-318,1772,139,595,entropy,0.863120568567,-1
chr_4748,-317,1773,139,595,entropy,-0.0,-1
chr_4748,-316,1774,139,595,entropy,0.863120568567,-1
chr_4748,-315,1775,139,595,entropy,-0.0,-1
chr_4748,-314,1776,139,595,entropy,0.591672778582,-1
chr_4748,-313,1777,139,595,entropy,0.591672778582,-1
chr_4748,-312,1778,139,595,entropy,-0.0,-1
chr_4748,-311,1779,139,595,entropy,-0.0,-1
chr_4748,-310,1780,139,595,entropy,-0.0,-1
chr_4748,-309,1781,139,595,entropy,-0.0,-1
chr_4748,-308,1782,139,595,entropy,0.591672778582,-1
chr_4748,-307,1783,139,595,entropy,0.591672778582,-1
chr_4748,-306,1784,139,595,entropy,0.985228136034,-1
chr_4748,-305,1785,139,595,entropy,-0.0,-1
chr_4748,-304,1786,139,595,entropy,-0.0,-1
chr_4748,-303,1787,139,595,entropy,-0.0,-1
chr_4748,-302,1788,139,595,entropy,-0.0,-1
chr_4748,-301,1789,139,595,entropy,-0.0,-1
chr_4748,-300,1790,139,595,entropy,-0.0,-1
chr_4748,-299,1791,139,595,entropy,0.591672778582,-1
chr_4748,-298,1792,139,595,entropy,0.591672778582,-1
chr_4748,-297,1793,139,595,entropy,1.14883485428,-1
chr_4748,-296,1794,139,595,entropy,0.591672778582,-1
chr_4748,-295,1795,139,595,entropy,0.591672778582,-1
chr_4748,-294,1796,139,595,entropy,0.591672778582,-1
chr_4748,-293,1797,139,595,entropy,-0.0,-1
chr_4748,-292,1798,139,595,entropy,-0.0,-1
chr_4748,-291,1799,139,595,entropy,-0.0,-1
chr_4748,-290,1800,139,595,entropy,-0.0,-1
chr_4748,-289,1801,139,595,entropy,-0.0,-1
chr_4748,-288,1802,139,595,entropy,-0.0,-1
chr_4748,-287,1803,139,595,entropy,-0.0,-1
chr_4748,-286,1804,139,595,entropy,1.14883485428,-1
chr_4748,-285,1805,139,595,entropy,-0.0,-1
chr_4748,-284,1806,139,595,entropy,-0.0,-1
chr_4748,-283,1807,139,595,entropy,-0.0,-1
chr_4748,-282,1808,139,595,entropy,0.591672778582,-1
chr_4748,-281,1809,139,595,entropy,-0.0,-1
chr_4748,-280,1810,139,595,entropy,-0.0,-1
chr_4748,-279,1811,139,595,entropy,-0.0,-1
chr_4748,-278,1812,139,595,entropy,-0.0,-1
chr_4748,-277,1813,139,595,entropy,-0.0,-1
chr_4748,-276,1814,139,595,entropy,-0.0,-1
chr_4748,-275,1815,139,595,entropy,-0.0,-1
chr_4748,-274,1816,139,595,entropy,-0.0,-1
chr_4748,-273,1817,139,595,entropy,-0.0,-1
chr_4748,-272,1818,139,595,entropy,-0.0,-1
chr_4748,-271,1819,139,595,entropy,-0.0,-1
chr_4748,-270,1820,139,595,entropy,-0.0,-1
chr_4748,-269,1821,139,595,entropy,0.591672778582,-1
chr_4748,-268,1822,139,595,entropy,-0.0,-1
chr_4748,-267,1823,139,595,entropy,-0.0,-1
chr_4748,-266,1824,139,595,entropy,-0.0,-1
chr_4748,-265,1825,139,595,entropy,-0.0,-1
chr_4748,-264,1826,139,595,entropy,-0.0,-1
chr_4748,-263,1827,139,595,entropy,0.591672778582,-1
chr_4748,-262,1828,139,595,entropy,-0.0,-1
chr_4748,-261,1829,139,595,entropy,-0.0,-1
chr_4748,-260,1830,139,595,entropy,1.37878349349,-1
chr_4748,-259,1831,139,595,entropy,0.591672778582,-1
chr_4748,-258,1832,139,595,entropy,0.591672778582,-1
chr_4748,-257,1833,139,595,entropy,-0.0,-1
chr_4748,-256,1834,139,595,entropy,0.591672778582,-1
chr_4748,-255,1835,139,595,entropy,0.591672778582,-1
chr_4748,-254,1836,139,595,entropy,0.591672778582,-1
chr_4748,-253,1837,139,595,entropy,-0.0,-1
chr_4748,-252,1838,139,595,entropy,-0.0,-1
chr_4748,-251,1839,139,595,entropy,0.591672778582,-1
chr_4748,-250,1840,139,595,entropy,-0.0,-1
chr_4748,-249,1841,139,595,entropy,-0.0,-1
chr_4748,-248,1842,139,595,entropy,-0.0,-1
chr_4748,-247,1843,139,595,entropy,0.591672778582,-1
chr_4748,-246,1844,139,595,entropy,-0.0,-1
chr_4748,-245,1845,139,595,entropy,-0.0,-1
chr_4748,-244,1846,139,595,entropy,-0.0,-1
chr_4748,-243,1847,139,595,entropy,-0.0,-1
chr_4748,-242,1848,139,595,entropy,-0.0,-1
chr_4748,-241,1849,139,595,entropy,-0.0,-1
chr_4748,-240,1850,139,595,entropy,-0.0,-1
chr_4748,-239,1851,139,595,entropy,-0.0,-1
chr_4748,-238,1852,139,595,entropy,-0.0,-1
chr_4748,-237,1853,139,595,entropy,0.591672778582,-1
chr_4748,-236,1854,139,595,entropy,-0.0,-1
chr_4748,-235,1855,139,595,entropy,-0.0,-1
chr_4748,-234,1856,139,595,entropy,0.591672778582,-1
chr_4748,-233,1857,139,595,entropy,-0.0,-1
chr_4748,-232,1858,139,595,entropy,-0.0,-1
chr_4748,-231,1859,139,595,entropy,-0.0,-1
chr_4748,-230,1860,139,595,entropy,-0.0,-1
chr_4748,-229,1861,139,595,entropy,0.5435644432,-1
chr_4748,-228,1862,139,595,entropy,-0.0,-1
chr_4748,-227,1863,139,595,entropy,-0.0,-1
chr_4748,-226,1864,139,595,entropy,-0.0,-1
chr_4748,-225,1865,139,595,entropy,-0.0,-1
chr_4748,-224,1866,139,595,entropy,-0.0,-1
chr_4748,-223,1867,139,595,entropy,-0.0,-1
chr_4748,-222,1868,139,595,entropy,-0.0,-1
chr_4748,-221,1869,139,595,entropy,-0.0,-1
chr_4748,-220,1870,139,595,entropy,-0.0,-1
chr_4748,-219,1871,139,595,entropy,-0.0,-1
chr_4748,-218,1872,139,595,entropy,-0.0,-1
chr_4748,-217,1873,139,595,entropy,-0.0,-1
chr_4748,-216,1874,139,595,entropy,-0.0,-1
chr_4748,-215,1875,139,595,entropy,-0.0,-1
chr_4748,-214,1876,139,595,entropy,0.5435644432,-1
chr_4748,-213,1877,139,595,entropy,-0.0,-1
chr_4748,-212,1878,139,595,entropy,0.5435644432,-1
chr_4748,-211,1879,139,595,entropy,0.5435644432,-1
chr_4748,-210,1880,139,595,entropy,-0.0,-1
chr_4748,-209,1881,139,595,entropy,-0.0,-1
chr_4748,-208,1882,139,595,entropy,-0.0,-1
chr_4748,-207,1883,139,595,entropy,0.503258334776,-1
chr_4748,-206,1884,139,595,entropy,0.764204506509,-1
chr_4748,-205,1885,139,595,entropy,0.918295834054,-1
chr_4748,-204,1886,139,595,entropy,0.986426728731,-1
chr_4748,-203,1887,139,595,entropy,-0.0,-1
chr_4748,-202,1888,139,595,entropy,0.991076059838,-1
chr_4748,-201,1889,139,595,entropy,-0.0,-1
chr_4748,-200,1890,139,595,entropy,-0.0,-1
chr_4748,-199,1891,139,595,entropy,0.468995593589,-1
chr_4748,-198,1892,139,595,entropy,0.468995593589,-1
chr_4748,-197,1893,139,595,entropy,0.468995593589,-1
chr_4748,-196,1894,139,595,entropy,0.721928094887,-1
chr_4748,-195,1895,139,595,entropy,0.721928094887,-1
chr_4748,-194,1896,139,595,entropy,0.468995593589,-1
chr_4748,-193,1897,139,595,entropy,-0.0,-1
chr_4748,-192,1898,139,595,entropy,0.468995593589,-1
chr_4748,-191,1899,139,595,entropy,-0.0,-1
chr_4748,-190,1900,139,595,entropy,-0.0,-1
chr_4748,-189,1901,139,595,entropy,0.468995593589,-1
chr_4748,-188,1902,139,595,entropy,-0.0,-1
chr_4748,-187,1903,139,595,entropy,-0.0,-1
chr_4748,-186,1904,139,595,entropy,-0.0,-1
chr_4748,-185,1905,139,595,entropy,-0.0,-1
chr_4748,-184,1906,139,595,entropy,0.721928094887,-1
chr_4748,-183,1907,139,595,entropy,-0.0,0
chr_4748,-182,1908,139,595,entropy,-0.0,0
chr_4748,-181,1909,139,595,entropy,-0.0,0
chr_4748,-180,1910,139,595,entropy,-0.0,0
chr_4748,-179,1911,139,595,entropy,-0.0,0
chr_4748,-178,1912,139,595,entropy,-0.0,0
chr_4748,-177,1913,139,595,entropy,-0.0,0
chr_4748,-176,1914,139,595,entropy,-0.0,0
chr_4748,-175,1915,139,595,entropy,-0.0,0
chr_4748,-174,1916,139,595,entropy,-0.0,0
chr_4748,-173,1917,139,595,entropy,-0.0,0
chr_4748,-172,1918,139,595,entropy,-0.0,0
chr_4748,-171,1919,139,595,entropy,-0.0,0
chr_4748,-170,1920,139,595,entropy,-0.0,0
chr_4748,-169,1921,139,595,entropy,-0.0,0
chr_4748,-168,1922,139,595,entropy,-0.0,0
chr_4748,-167,1923,139,595,entropy,-0.0,0
chr_4748,-166,1924,139,595,entropy,-0.0,0
chr_4748,-165,1925,139,595,entropy,-0.0,0
chr_4748,-164,1926,139,595,entropy,-0.0,0
chr_4748,-163,1927,139,595,entropy,-0.0,0
chr_4748,-162,1928,139,595,entropy,-0.0,0
chr_4748,-161,1929,139,595,entropy,-0.0,0
chr_4748,-160,1930,139,595,entropy,-0.0,0
chr_4748,-159,1931,139,595,entropy,-0.0,0
chr_4748,-158,1932,139,595,entropy,-0.0,0
chr_4748,-157,1933,139,595,entropy,-0.0,0
chr_4748,-156,1934,139,595,entropy,-0.0,0
chr_4748,-155,1935,139,595,entropy,-0.0,0
chr_4748,-154,1936,139,595,entropy,-0.0,0
chr_4748,-153,1937,139,595,entropy,-0.0,0
chr_4748,-152,1938,139,595,entropy,-0.0,0
chr_4748,-151,1939,139,595,entropy,1.0,0
chr_4748,-150,1940,139,595,entropy,0.921928094887,0
chr_4748,-149,1941,139,595,entropy,-0.0,0
chr_4748,-148,1942,139,595,entropy,-0.0,0
chr_4748,-147,1943,139,595,entropy,0.721928094887,0
chr_4748,-146,1944,139,595,entropy,-0.0,0
chr_4748,-145,1945,139,595,entropy,0.468995593589,0
chr_4748,-144,1946,139,595,entropy,-0.0,0
chr_4748,-143,1947,139,595,entropy,-0.0,0
chr_4748,-142,1948,139,595,entropy,-0.0,0
chr_4748,-141,1949,139,595,entropy,-0.0,0
chr_4748,-140,1950,139,595,entropy,-0.0,0
chr_4748,-139,1951,139,595,entropy,0.921928094887,0
chr_4748,-138,1952,139,595,entropy,0.721928094887,0
chr_4748,-137,1953,139,595,entropy,0.721928094887,0
chr_4748,-136,1954,139,595,entropy,-0.0,0
chr_4748,-135,1955,139,595,entropy,-0.0,0
chr_4748,-134,1956,139,595,entropy,-0.0,0
chr_4748,-133,1957,139,595,entropy,0.721928094887,0
chr_4748,-132,1958,139,595,entropy,-0.0,0
chr_4748,-131,1959,139,595,entropy,-0.0,0
chr_4748,-130,1960,139,595,entropy,-0.0,0
chr_4748,-129,1961,139,595,entropy,-0.0,0
chr_4748,-128,1962,139,595,entropy,-0.0,0
chr_4748,-127,1963,139,595,entropy,-0.0,0
chr_4748,-126,1964,139,595,entropy,-0.0,0
chr_4748,-125,1965,139,595,entropy,-0.0,0
chr_4748,-124,1966,139,595,entropy,-0.0,0
chr_4748,-123,1967,139,595,entropy,-0.0,0
chr_4748,-122,1968,139,595,entropy,-0.0,0
chr_4748,-121,1969,139,595,entropy,-0.0,0
chr_4748,-120,1970,139,595,entropy,0.468995593589,0
chr_4748,-119,1971,139,595,entropy,-0.0,0
chr_4748,-118,1972,139,595,entropy,-0.0,0
chr_4748,-117,1973,139,595,entropy,-0.0,0
chr_4748,-116,1974,139,595,entropy,-0.0,0
chr_4748,-115,1975,139,595,entropy,0.721928094887,0
chr_4748,-114,1976,139,595,entropy,-0.0,0
chr_4748,-113,1977,139,595,entropy,-0.0,0
chr_4748,-112,1978,139,595,entropy,-0.0,0
chr_4748,-111,1979,139,595,entropy,-0.0,0
chr_4748,-110,1980,139,595,entropy,-0.0,0
chr_4748,-109,1981,139,595,entropy,-0.0,0
chr_4748,-108,1982,139,595,entropy,-0.0,0
chr_4748,-107,1983,139,595,entropy,-0.0,0
chr_4748,-106,1984,139,595,entropy,-0.0,0
chr_4748,-105,1985,139,595,entropy,-0.0,0
